config,protocol,n,speed,alpha,position,avg_min_cs,min_cs_stddev,min_cs_min,min_cs_max,min_cs_count,avg_cs,cs_stddev,cs_min,cs_max,cs_count,delay_mean_s,total_hops,secure_ratio,eav_count,pkt_sent,pkt_recv,pdr
UFRPLS-60veh-a07-fast,UFRPLS,60,fast,0.7,e700,6.2090182297638,1.1182514357274,0.32325884610363,7.6445021627304,136.0,6.5636802101286,1.055707071691,0.063714529947745,10.632782680103,4572.0,0.0015658616760735,4572,1.0,1,1000.0,136.0,0.136
UFRPLS-60veh-a07-fast,UFRPLS,60,fast,0.7,e900,6.185776752425,0.99873983698927,1.1685841762422,7.2393372759338,128.0,6.4677042548514,1.2623045056041,0.69016945458461,10.160254639619,5349.0,0.0017283562231328,5349,1.0,1,1000.0,128.0,0.128
UFRPLS-60veh-a09,UFRPLS,60,slow,0.9,e100,0.93271628907294,0.744233787244,0.02927930323839,2.0669776594199,17.0,1.6553370330156,1.1244432989028,0.0072855828537257,6.8491813442615,3126.0,0.00070289773211765,3126,1.0,1,1000.0,17.0,0.017
UFRPLS-60veh-a09,UFRPLS,60,slow,0.9,e300,5.8608740802255,0.83567655076924,4.2919125199864,7.0317680097712,32.0,7.6625578918306,2.1418711870888,0.31084622690447,12.75705311351,8236.0,0.00082759253671875,8236,1.0,1,1000.0,32.0,0.032
UFRPLS-60veh-a09,UFRPLS,60,slow,0.9,e500,7.8444827860961,0.66479534968445,6.6088716906471,8.7345545201471,30.0,8.8335462888235,2.5412712688592,0.044692663786947,14.129969269597,8418.0,0.0006620590382,8418,1.0,1,1000.0,30.0,0.03
UFRPLS-60veh-a09,UFRPLS,60,slow,0.9,e700,6.2032748153282,1.1081680526925,4.2087937788284,8.0384040396824,33.0,9.6414198736916,3.0596599100875,0.12108822893696,15.827824317489,8728.0,0.00068364729445455,8728,1.0,1,1000.0,33.0,0.033
UFRPLS-60veh-a09,UFRPLS,60,slow,0.9,e900,2.7441608519383,1.2499215247644,0.038510041310957,4.8872139630372,32.0,10.112486280818,3.4318718238968,0.10290088721761,16.609498324706,8641.0,0.00116964484325,8641,1.0,1,1000.0,32.0,0.032
UFRPLS-80veh-a01,UFRPLS,80,slow,0.1,e100,0.37196402965507,0.18884210305109,0.11856893282335,1.035388994336,35.0,1.0523549240054,1.1423819571655,0.018075136662226,5.2986057798894,2723.0,0.0012383516824,2723,1.0,1,1000.0,35.0,0.035
UFRPLS-80veh-a01,UFRPLS,80,slow,0.1,e300,0.38140819361211,0.17604422505611,0.052264160047216,0.80854562874789,29.0,0.54974478861924,0.46558700052662,0.022501708450708,4.0209074059396,1640.0,0.035999486967345,1640,1.0,1,1000.0,29.0,0.029
UFRPLS-80veh-a01,UFRPLS,80,slow,0.1,e500,0.97393302572817,0.74963359471344,0.1905579018961,2.2926634221696,24.0,2.0841913184502,0.74157815301326,0.019685602535674,4.6804966158252,3220.0,0.043625588149958,3220,1.0,1,1000.0,24.0,0.024
UFRPLS-80veh-a01,UFRPLS,80,slow,0.1,e700,0.54124408208612,0.60965202484088,0.08919957797238,3.1519161601373,101.0,2.5993831526618,1.2195039628588,0.046376558848905,4.3826309130486,3203.0,0.011776250126743,3203,1.0,1,1000.0,101.0,0.101
UFRPLS-80veh-a01,UFRPLS,80,slow,0.1,e900,0.78078217538749,0.80526392562989,0.1096450411072,2.4543982233213,30.0,2.8590659577476,1.3628709337563,0.043913501685402,4.8502303570958,3431.0,0.061797096907667,3431,1.0,1,1000.0,30.0,0.03
UFRPLS-80veh-a03,UFRPLS,80,slow,0.3,e100,1.0884867305365,0.44361766623548,0.15091592099982,2.2590637129633,33.0,1.5107086161763,0.89505450514351,0.028279736743769,6.4931497766538,3834.0,0.0015656767620303,3834,1.0,1,1000.0,33.0,0.033
UFRPLS-80veh-a03,UFRPLS,80,slow,0.3,e300,1.100772613712,0.18607974906013,0.69133197014654,1.4852286804679,30.0,1.3646275082582,0.50196865703615,0.13080997377389,3.8693183455835,1874.0,0.0014916547909667,1874,1.0,1,1000.0,30.0,0.03
UFRPLS-80veh-a03,UFRPLS,80,slow,0.3,e500,1.4669625810211,0.73022916170742,0.0062141009648968,2.6083278256365,32.0,2.0591645576354,0.69436690160938,0.11815886813067,5.930520209024,2625.0,0.033746002458281,2625,1.0,1,1000.0,32.0,0.032
UFRPLS-80veh-a03,UFRPLS,80,slow,0.3,e700,1.2122902052111,0.48885259301076,0.27180343995028,3.0949850379655,94.0,2.6595271214486,1.0265468622826,0.27180343995028,4.2275932584842,3055.0,0.0023628732511915,3055,1.0,1,1000.0,94.0,0.094
UFRPLS-80veh-a03,UFRPLS,80,slow,0.3,e900,1.35352827794,0.47979372494327,0.25578289438741,2.3254349274993,43.0,2.8907473029964,1.2146916629881,0.014409976881275,5.3243846754363,3163.0,0.0023965418543953,3163,1.0,1,1000.0,43.0,0.043
UFRPLS-80veh-a03-fast,UFRPLS,80,fast,0.3,e100,1.0009427571182,0.3308576704382,0.20472563322836,1.6849761841783,15.0,1.3511887841502,0.60261195009922,0.005341103286213,5.3686132046471,2325.0,0.0010581207872667,2325,1.0,1,1000.0,15.0,0.015
UFRPLS-80veh-a03-fast,UFRPLS,80,fast,0.3,e300,1.1870030669383,0.25962832479575,0.013732921084127,2.1741661506713,364.0,1.2615273796059,0.23004513870471,0.1669365962226,5.2534780234868,1468.0,0.0032808191486703,1468,1.0,1,1000.0,364.0,0.364
UFRPLS-80veh-a03-fast,UFRPLS,80,fast,0.3,e500,1.1942452058539,0.27467775675413,0.61945955320789,2.1207675636377,63.0,1.8946851526605,0.49910379592986,0.15494411055993,3.1672456672149,2077.0,0.022446317529857,2077,1.0,1,1000.0,63.0,0.063
UFRPLS-80veh-a03-fast,UFRPLS,80,fast,0.3,e700,1.9210340668568,0.90865330195661,0.34766108019925,3.7802733204574,52.0,2.6954535642852,0.89367972369327,0.54368975135133,4.2858449937093,2490.0,0.0021729649177885,2490,1.0,1,1000.0,52.0,0.052
UFRPLS-80veh-a03-fast,UFRPLS,80,fast,0.3,e900,2.3566336104293,1.0832471996481,0.36446118645054,4.3165396332159,47.0,3.0025145766488,1.1374774441102,0.35420132891227,5.8219600458779,2620.0,0.0016572687508298,2620,1.0,1,1000.0,47.0,0.047
UFRPLS-80veh-a05,UFRPLS,80,slow,0.5,e100,2.1413368903986,0.78895991905567,0.73689790656942,3.0676204149878,24.0,2.5554132500954,0.95885066846261,0.1853211641048,6.0703273278411,5703.0,0.00089021917254167,5703,1.0,1,1000.0,24.0,0.024
UFRPLS-80veh-a05,UFRPLS,80,slow,0.5,e300,2.6947654827267,0.37116464467518,1.5878544904695,3.427880839532,31.0,2.8825397336774,0.42235450609706,0.30320891050071,5.1062360718193,2815.0,0.099006466281516,2815,1.0,1,1000.0,31.0,0.031
UFRPLS-80veh-a05,UFRPLS,80,slow,0.5,e500,2.7046737120818,0.26173640214808,1.4839444235288,3.1172082828802,46.0,2.800399480979,0.45564284009587,0.073575038488755,5.8160038307813,2181.0,0.024876394343391,2181,1.0,1,1000.0,46.0,0.046
UFRPLS-80veh-a05,UFRPLS,80,slow,0.5,e700,2.5780315173759,0.57509973232864,0.015398426024589,3.3242823677269,93.0,3.0684657253006,0.57617984255384,0.015398426024589,4.175192042564,2608.0,0.0025170685041398,2608,1.0,1,1000.0,93.0,0.093
UFRPLS-80veh-a05,UFRPLS,80,slow,0.5,e900,2.7311435571062,0.23225746258276,1.3930867650191,3.0032079780581,58.0,3.3138326152525,0.86682976734917,0.023800259003274,4.989407203097,2955.0,0.020587743293534,2955,1.0,1,1000.0,58.0,0.058
UFRPLS-80veh-a05-fast,UFRPLS,80,fast,0.5,e100,2.4488377411049,0.92531621665343,0.52441068233044,3.7406793168268,20.0,2.7311460718074,0.84312177809354,0.037587240915741,6.4176733718582,3887.0,0.00121213318565,3887,1.0,1,1000.0,20.0,0.02
UFRPLS-80veh-a05-fast,UFRPLS,80,fast,0.5,e300,2.5160518716559,0.42919474039085,0.34984436552566,3.482692856716,258.0,2.851997334132,0.32060626712286,0.88593553581159,4.7635448113898,2418.0,0.005908711771186,2418,1.0,1,1000.0,258.0,0.258
UFRPLS-80veh-a05-fast,UFRPLS,80,fast,0.5,e500,2.7628518778748,0.20459645726774,1.7760010435501,3.0920432931613,83.0,2.8479573870263,0.33468488395495,0.56584399937327,4.9786635915692,1957.0,0.0018531265747229,1957,1.0,1,1000.0,83.0,0.083
UFRPLS-80veh-a05-fast,UFRPLS,80,fast,0.5,e700,2.941416446975,0.28693936776095,2.4366964091806,3.7522230577827,60.0,3.054875027892,0.51421054173376,0.23999869921521,6.2338981236302,2414.0,0.0016741046095333,2414,1.0,1,1000.0,60.0,0.06
UFRPLS-80veh-a05-fast,UFRPLS,80,fast,0.5,e900,2.9942210869762,0.43062466811636,2.3524467814296,4.2776847564244,59.0,3.3349412902276,0.72550683127939,0.25386300596169,5.982278657873,2940.0,0.019453346468356,2940,1.0,1,1000.0,59.0,0.059
UFRPLS-80veh-a07,UFRPLS,80,slow,0.7,e100,1.9965239731449,1.5492109090791,0.088826100780551,4.4432137482676,15.0,4.0611247858909,1.830870035328,0.015637138621031,9.5130697010606,7485.0,0.00091983943786667,7485,1.0,1,1000.0,15.0,0.015
UFRPLS-80veh-a07,UFRPLS,80,slow,0.7,e300,5.7416355314616,0.95952859376908,3.9513076075786,7.1987046120462,15.0,5.9063670150684,1.2693802511604,0.36684398468596,10.080851988347,6486.0,0.00079002187613333,6486,1.0,1,1000.0,15.0,0.015
UFRPLS-80veh-a07,UFRPLS,80,slow,0.7,e500,6.6587331282475,0.39898374967636,5.7936611116146,7.7760395810735,22.0,6.2861762695379,1.240715487786,0.082130299845716,8.7123153308728,5690.0,0.0012674750295,5690,1.0,1,1000.0,22.0,0.022
UFRPLS-80veh-a07,UFRPLS,80,slow,0.7,e700,5.5398688540039,1.7198811980482,0.91344447584143,7.1466051782964,23.0,6.3135674923182,1.1356826314661,0.097688114578467,8.3702032299131,5474.0,0.0010695655743043,5474,1.0,1,1000.0,23.0,0.023
UFRPLS-80veh-a07,UFRPLS,80,slow,0.7,e900,6.5943727312244,0.43802680029768,5.5279460455301,7.2873717485408,25.0,6.246177993202,1.338019168059,0.16100494049432,9.4674179410954,5391.0,0.0005636384648,5391,1.0,1,1000.0,25.0,0.025
UFRPLS-80veh-a07-fast,UFRPLS,80,fast,0.7,e100,2.2547921224168,1.4123283796912,0.020463777832184,4.4332325518395,16.0,5.0331492236955,2.1823415870075,0.034049470910624,10.160499302196,5667.0,0.002079609278625,5667,1.0,1,1000.0,16.0,0.016
UFRPLS-80veh-a07-fast,UFRPLS,80,fast,0.7,e300,3.9088033809592,1.5861298314929,0.091502156587467,6.1087157195971,52.0,6.4165473064952,0.97293580029925,0.091502156587467,9.0019291869326,4678.0,0.0019288127374231,4678,1.0,1,1000.0,52.0,0.052
UFRPLS-80veh-a07-fast,UFRPLS,80,fast,0.7,e500,6.4497355769419,0.80882622503222,0.12223233076084,7.8812722023636,178.0,6.6196677158583,0.82518215607433,0.11521422482267,9.1341059895736,3957.0,0.0012971038056404,3957,1.0,1,1000.0,178.0,0.178
UFRPLS-80veh-a07-fast,UFRPLS,80,fast,0.7,e700,6.5661400823605,0.24385041344523,6.1051389718585,7.2417152187498,44.0,6.6177693999315,0.9063647246957,0.18196056761482,10.259880476351,4103.0,0.0016752000157727,4103,1.0,1,1000.0,44.0,0.044
UFRPLS-80veh-a07-fast,UFRPLS,80,fast,0.7,e900,6.6124556285079,0.20947910710467,6.0648519979326,7.3474179270541,51.0,6.4295163008584,1.1292716830066,0.33068340061195,9.3991149225284,4198.0,0.0015823615277059,4198,1.0,1,1000.0,51.0,0.051
UFRPLS-80veh-a09,UFRPLS,80,slow,0.9,e100,1.4411399988047,0.96870443958257,0.50693882187822,3.7178523358939,9.0,4.2713063730895,2.1547690830429,0.029806698399128,13.161653203187,7858.0,0.000540844519,7858,1.0,1,1000.0,9.0,0.009
UFRPLS-80veh-a09,UFRPLS,80,slow,0.9,e300,5.5523206428875,0.86402179667969,3.9925492089453,7.3455668601752,30.0,6.5975370165603,2.1332440035248,0.066071147170639,12.221534558777,5190.0,0.00090077790413333,5190,1.0,1,1000.0,30.0,0.03
UFRPLS-80veh-a09,UFRPLS,80,slow,0.9,e500,8.3798557468149,0.46205072757059,7.3244781626034,9.151948488231,25.0,9.3076421736667,2.6748652737644,0.038055936468183,14.458114939029,8801.0,0.00081563383612,8801,1.0,1,1000.0,25.0,0.025
UFRPLS-80veh-a09,UFRPLS,80,slow,0.9,e700,5.6205705544108,1.9024652614133,0.045261262854055,8.4504992071733,26.0,10.498601062989,3.1703902247502,0.045261262854055,15.541837851421,8122.0,0.0014303110424615,8122,1.0,1,1000.0,26.0,0.026
UFRPLS-80veh-a09,UFRPLS,80,slow,0.9,e900,6.5431648078955,0.77721169666688,4.0765100156151,7.7195568511687,30.0,10.151500542536,3.1812682788097,0.66044239036894,16.102612941991,8015.0,0.00082315682533333,8015,1.0,1,1000.0,30.0,0.03
