timestamp,rep,config,eav_pos_m,seed,status,scalar_file
2026-05-02T23:35:19,3,UFRPLS-60veh-a03,300.0,3,OK,results\UFRPLS-60veh-a03-e300-rep3-#0.sca
2026-05-02T23:38:57,3,UFRPLS-80veh-a03,300.0,3,OK,results\UFRPLS-80veh-a03-e300-rep3-#0.sca
2026-05-02T23:43:28,3,UFRPLS-100veh-a03,300.0,3,OK,results\UFRPLS-100veh-a03-e300-rep3-#0.sca
2026-05-02T23:44:18,3,UFRPLS-20veh-a07,300.0,3,OK,results\UFRPLS-20veh-a07-e300-rep3-#0.sca
2026-05-02T23:45:57,3,UFRPLS-40veh-a07,300.0,3,OK,results\UFRPLS-40veh-a07-e300-rep3-#0.sca
2026-05-02T23:48:37,3,UFRPLS-60veh-a07,300.0,3,OK,results\UFRPLS-60veh-a07-e300-rep3-#0.sca
2026-05-02T23:52:31,3,UFRPLS-80veh-a07,300.0,3,OK,results\UFRPLS-80veh-a07-e300-rep3-#0.sca
2026-05-02T23:58:00,3,UFRPLS-100veh-a07,300.0,3,OK,results\UFRPLS-100veh-a07-e300-rep3-#0.sca
2026-05-02T23:58:45,3,UFRPLS-20veh-a01,300.0,3,OK,results\UFRPLS-20veh-a01-e300-rep3-#0.sca
2026-05-03T00:00:08,3,UFRPLS-40veh-a01,300.0,3,OK,results\UFRPLS-40veh-a01-e300-rep3-#0.sca
2026-05-03T00:01:53,3,UFRPLS-60veh-a01,300.0,3,OK,results\UFRPLS-60veh-a01-e300-rep3-#0.sca
2026-05-03T00:04:46,3,UFRPLS-80veh-a01,300.0,3,OK,results\UFRPLS-80veh-a01-e300-rep3-#0.sca
2026-05-03T00:08:52,3,UFRPLS-100veh-a01,300.0,3,OK,results\UFRPLS-100veh-a01-e300-rep3-#0.sca
2026-05-03T00:09:39,3,UFRPLS-20veh-a09,300.0,3,OK,results\UFRPLS-20veh-a09-e300-rep3-#0.sca
2026-05-03T00:11:16,3,UFRPLS-40veh-a09,300.0,3,OK,results\UFRPLS-40veh-a09-e300-rep3-#0.sca
2026-05-03T00:13:54,3,UFRPLS-60veh-a09,300.0,3,OK,results\UFRPLS-60veh-a09-e300-rep3-#0.sca
2026-05-03T00:17:40,3,UFRPLS-80veh-a09,300.0,3,OK,results\UFRPLS-80veh-a09-e300-rep3-#0.sca
2026-05-03T00:22:50,3,UFRPLS-100veh-a09,300.0,3,OK,results\UFRPLS-100veh-a09-e300-rep3-#0.sca
2026-05-03T00:23:06,3,GPSRCS-20veh-fast,300.0,3,OK,results\GPSRCS-20veh-fast-e300-rep3-#0.sca
2026-05-03T00:23:41,3,GPSRCS-40veh-fast,300.0,3,OK,results\GPSRCS-40veh-fast-e300-rep3-#0.sca
2026-05-03T00:24:43,3,GPSRCS-60veh-fast,300.0,3,OK,results\GPSRCS-60veh-fast-e300-rep3-#0.sca
2026-05-03T00:26:19,3,GPSRCS-80veh-fast,300.0,3,OK,results\GPSRCS-80veh-fast-e300-rep3-#0.sca
2026-05-03T00:26:44,3,GPSRCS-100veh-fast,300.0,3,FAIL,results\GPSRCS-100veh-fast-e300-rep3-#0.sca
2026-05-03T00:27:34,3,UFRPLS-20veh-a05-fast,300.0,3,OK,results\UFRPLS-20veh-a05-fast-e300-rep3-#0.sca
2026-05-03T00:29:17,3,UFRPLS-40veh-a05-fast,300.0,3,OK,results\UFRPLS-40veh-a05-fast-e300-rep3-#0.sca
2026-05-03T00:31:38,3,UFRPLS-60veh-a05-fast,300.0,3,OK,results\UFRPLS-60veh-a05-fast-e300-rep3-#0.sca
2026-05-03T00:35:35,3,UFRPLS-80veh-a05-fast,300.0,3,OK,results\UFRPLS-80veh-a05-fast-e300-rep3-#0.sca
2026-05-03T00:36:17,3,UFRPLS-100veh-a05-fast,300.0,3,FAIL,results\UFRPLS-100veh-a05-fast-e300-rep3-#0.sca
2026-05-03T00:36:57,3,UFRPLS-20veh-a03-fast,300.0,3,OK,results\UFRPLS-20veh-a03-fast-e300-rep3-#0.sca
