protocol,n,alpha,speed,avg_min_cs_mean,avg_min_cs_std,avg_min_cs_stddev_mean,avg_min_cs_stddev_std,avg_min_cs_min_mean,avg_min_cs_max_mean,avg_min_cs_count_mean,avg_cs_mean,avg_cs_std,avg_cs_stddev_mean,avg_cs_stddev_std,avg_cs_min_mean,avg_cs_max_mean,avg_cs_count_mean,delay_mean_s,delay_std_s,hops_mean,hops_std,secure_ratio_mean,secure_ratio_std,pdr_mean,pdr_std,pkt_recv_mean,count,cs_pos_max_val,cs_pos_max_tag,cs_pos_min_val,cs_pos_min_tag,delay_pos_max_val,delay_pos_max_tag,delay_pos_min_val,delay_pos_min_tag,pdr_pos_max_val,pdr_pos_max_tag,pdr_pos_min_val,pdr_pos_min_tag
UFRPLS,40,0.7,fast,6.3001567180487,,0.56391329966515,,4.8841259728732,7.8025826429986,37.0,6.3766887114275,,1.100746658164,,0.10538779876108,9.6553038250567,6268.0,0.0011084632483514,,6268.0,,1.0,,0.037,,37.0,1,6.3001567180487,e700,6.3001567180487,e700,0.0011084632483514,e700,0.0011084632483514,e700,0.037,e700,0.037,e700
UFRPLS,40,0.7,slow,5.5006250254626,,1.5950907558304,,0.15580469455439,7.937270776324,46.0,6.2861929959074,,1.3329387220666,,0.0092680196846402,9.1349921674355,6751.0,0.00091815352604348,,6751.0,,1.0,,0.046,,46.0,1,5.5006250254626,e700,5.5006250254626,e700,0.00091815352604348,e700,0.00091815352604348,e700,0.046,e700,0.046,e700
UFRPLS,40,0.9,slow,5.7295127575081,,1.7192443983881,,0.65543205774874,8.0927339491725,43.0,8.1277482220009,,2.406414222998,,0.017277618451921,14.945108911968,8197.0,0.00068322967802326,,8197.0,,1.0,,0.043,,43.0,1,5.7295127575081,e700,5.7295127575081,e700,0.00068322967802326,e700,0.00068322967802326,e700,0.043,e700,0.043,e700
UFRPLS,60,0.1,slow,0.81881681489101,,0.92732531426426,,0.16259870606104,3.2016364888812,38.0,2.8043336922286,,1.0708348749339,,0.044724750312497,4.8272150688213,3577.0,0.0015713982390789,,3577.0,,1.0,,0.038,,38.0,1,0.81881681489101,e700,0.81881681489101,e700,0.0015713982390789,e700,0.0015713982390789,e700,0.038,e700,0.038,e700
UFRPLS,60,0.3,fast,1.5167122211864,,0.86060677377611,,0.11273382215324,3.7894902281442,124.0,2.5796824878995,,0.89624902453516,,0.12328410432593,5.6172520323752,2778.0,0.0018547231261048,,2778.0,,1.0,,0.124,,124.0,1,1.5167122211864,e700,1.5167122211864,e700,0.0018547231261048,e700,0.0018547231261048,e700,0.124,e700,0.124,e700
UFRPLS,60,0.3,slow,1.6914535636328,,0.75777254763621,,0.85906584580167,3.115441593814,28.0,2.8138940546708,,0.99847762210603,,0.15756033744147,4.9670570251928,3687.0,0.0019668044521786,,3687.0,,1.0,,0.028,,28.0,1,1.6914535636328,e700,1.6914535636328,e700,0.0019668044521786,e700,0.0019668044521786,e700,0.028,e700,0.028,e700
UFRPLS,60,0.5,fast,2.62401475063,,0.57056766048178,,0.070678073208981,3.7979124744511,145.0,3.0320130198077,,0.64818648706213,,0.015513625890847,9.936551591264,2550.0,0.016289612651283,,2550.0,,1.0,,0.145,,145.0,1,2.62401475063,e700,2.62401475063,e700,0.016289612651283,e700,0.016289612651283,e700,0.145,e700,0.145,e700
UFRPLS,60,0.5,slow,2.5467911838405,,0.61927199662833,,0.25574631902182,3.7727765716048,58.0,3.1066243215538,,0.68592951827232,,0.06940151205896,5.6382815598925,3408.0,0.1065564228099,,3408.0,,1.0,,0.058,,58.0,1,2.5467911838405,e700,2.5467911838405,e700,0.1065564228099,e700,0.1065564228099,e700,0.058,e700,0.058,e700
UFRPLS,60,0.7,fast,6.2090182297638,,1.1182514357274,,0.32325884610363,7.6445021627304,136.0,6.5636802101286,,1.055707071691,,0.063714529947745,10.632782680103,4572.0,0.0015658616760735,,4572.0,,1.0,,0.136,,136.0,1,6.2090182297638,e700,6.2090182297638,e700,0.0015658616760735,e700,0.0015658616760735,e700,0.136,e700,0.136,e700
UFRPLS,60,0.7,slow,6.1991880574372,,0.94463985904405,,4.2192120678755,7.6320802685936,31.0,6.2872665360619,,1.3896274456092,,0.30948227212927,11.175438816687,6061.0,0.00072432811732258,,6061.0,,1.0,,0.031,,31.0,1,6.1991880574372,e700,6.1991880574372,e700,0.00072432811732258,e700,0.00072432811732258,e700,0.031,e700,0.031,e700
UFRPLS,60,0.9,slow,6.2032748153282,,1.1081680526925,,4.2087937788284,8.0384040396824,33.0,9.6414198736916,,3.0596599100875,,0.12108822893696,15.827824317489,8728.0,0.00068364729445455,,8728.0,,1.0,,0.033,,33.0,1,6.2032748153282,e700,6.2032748153282,e700,0.00068364729445455,e700,0.00068364729445455,e700,0.033,e700,0.033,e700
UFRPLS,80,0.1,slow,0.54124408208612,,0.60965202484088,,0.08919957797238,3.1519161601373,101.0,2.5993831526618,,1.2195039628588,,0.046376558848905,4.3826309130486,3203.0,0.011776250126743,,3203.0,,1.0,,0.101,,101.0,1,0.54124408208612,e700,0.54124408208612,e700,0.011776250126743,e700,0.011776250126743,e700,0.101,e700,0.101,e700
UFRPLS,80,0.3,fast,1.9210340668568,,0.90865330195661,,0.34766108019925,3.7802733204574,52.0,2.6954535642852,,0.89367972369327,,0.54368975135133,4.2858449937093,2490.0,0.0021729649177885,,2490.0,,1.0,,0.052,,52.0,1,1.9210340668568,e700,1.9210340668568,e700,0.0021729649177885,e700,0.0021729649177885,e700,0.052,e700,0.052,e700
UFRPLS,80,0.3,slow,1.2122902052111,,0.48885259301076,,0.27180343995028,3.0949850379655,94.0,2.6595271214486,,1.0265468622826,,0.27180343995028,4.2275932584842,3055.0,0.0023628732511915,,3055.0,,1.0,,0.094,,94.0,1,1.2122902052111,e700,1.2122902052111,e700,0.0023628732511915,e700,0.0023628732511915,e700,0.094,e700,0.094,e700
UFRPLS,80,0.5,fast,2.941416446975,,0.28693936776095,,2.4366964091806,3.7522230577827,60.0,3.054875027892,,0.51421054173376,,0.23999869921521,6.2338981236302,2414.0,0.0016741046095333,,2414.0,,1.0,,0.06,,60.0,1,2.941416446975,e700,2.941416446975,e700,0.0016741046095333,e700,0.0016741046095333,e700,0.06,e700,0.06,e700
UFRPLS,80,0.5,slow,2.5780315173759,,0.57509973232864,,0.015398426024589,3.3242823677269,93.0,3.0684657253006,,0.57617984255384,,0.015398426024589,4.175192042564,2608.0,0.0025170685041398,,2608.0,,1.0,,0.093,,93.0,1,2.5780315173759,e700,2.5780315173759,e700,0.0025170685041398,e700,0.0025170685041398,e700,0.093,e700,0.093,e700
UFRPLS,80,0.7,fast,6.5661400823605,,0.24385041344523,,6.1051389718585,7.2417152187498,44.0,6.6177693999315,,0.9063647246957,,0.18196056761482,10.259880476351,4103.0,0.0016752000157727,,4103.0,,1.0,,0.044,,44.0,1,6.5661400823605,e700,6.5661400823605,e700,0.0016752000157727,e700,0.0016752000157727,e700,0.044,e700,0.044,e700
UFRPLS,80,0.7,slow,5.5398688540039,,1.7198811980482,,0.91344447584143,7.1466051782964,23.0,6.3135674923182,,1.1356826314661,,0.097688114578467,8.3702032299131,5474.0,0.0010695655743043,,5474.0,,1.0,,0.023,,23.0,1,5.5398688540039,e700,5.5398688540039,e700,0.0010695655743043,e700,0.0010695655743043,e700,0.023,e700,0.023,e700
UFRPLS,80,0.9,slow,5.6205705544108,,1.9024652614133,,0.045261262854055,8.4504992071733,26.0,10.498601062989,,3.1703902247502,,0.045261262854055,15.541837851421,8122.0,0.0014303110424615,,8122.0,,1.0,,0.026,,26.0,1,5.6205705544108,e700,5.6205705544108,e700,0.0014303110424615,e700,0.0014303110424615,e700,0.026,e700,0.026,e700
UFRPLS,100,0.1,slow,0.99507851147392,,0.5893056693648,,0.30372308279462,1.7945654795166,8.0,2.304232599926,,1.010862161829,,0.04826687455855,4.5862077924724,2676.0,0.002048980131,,2676.0,,1.0,,0.008,,8.0,1,0.99507851147392,e700,0.99507851147392,e700,0.002048980131,e700,0.002048980131,e700,0.008,e700,0.008,e700
UFRPLS,100,0.3,fast,1.0915483944822,,0.24749537556233,,0.072156662339225,1.993226732178,71.0,2.6668322811099,,0.94717286882009,,0.41278039175307,4.5424291732184,2287.0,0.010556486838408,,2287.0,,1.0,,0.071,,71.0,1,1.0915483944822,e700,1.0915483944822,e700,0.010556486838408,e700,0.010556486838408,e700,0.071,e700,0.071,e700
UFRPLS,100,0.3,slow,1.3815163480505,,0.45937081941747,,0.73847041946438,2.698212249976,18.0,2.3615098104939,,0.84129684956391,,0.15568639402603,3.7490584168411,2657.0,0.099298560061833,,2657.0,,1.0,,0.018,,18.0,1,1.3815163480505,e700,1.3815163480505,e700,0.099298560061833,e700,0.099298560061833,e700,0.018,e700,0.018,e700
UFRPLS,100,0.5,fast,2.5199374656105,,0.65425641994649,,0.039974713700481,3.5338849827625,58.0,3.163762894753,,0.5079896325142,,0.58039722287945,6.722172497032,2175.0,0.038553127872741,,2175.0,,1.0,,0.058,,58.0,1,2.5199374656105,e700,2.5199374656105,e700,0.038553127872741,e700,0.038553127872741,e700,0.058,e700,0.058,e700
UFRPLS,100,0.5,slow,2.803456513785,,0.11227837184607,,2.4983671448134,2.9941359008676,45.0,2.9566289226123,,0.34927023327211,,0.21861612365874,4.80348673092,2338.0,0.002504007166,,2338.0,,1.0,,0.045,,45.0,1,2.803456513785,e700,2.803456513785,e700,0.002504007166,e700,0.002504007166,e700,0.045,e700,0.045,e700
UFRPLS,100,0.7,fast,3.3673596255894,,2.3182334626949,,0.016182460863895,6.6471468680415,11.0,6.4272332342714,,1.0552541317608,,0.7380149813189,9.1570541801811,3292.0,0.002136733905,,3292.0,,1.0,,0.011,,11.0,1,3.3673596255894,e700,3.3673596255894,e700,0.002136733905,e700,0.002136733905,e700,0.011,e700,0.011,e700
UFRPLS,100,0.7,slow,6.4224930702327,,0.52837166693055,,4.9169667956653,7.4022840572241,31.0,6.5965282166968,,0.71559107125526,,0.26587727108723,8.3417372659083,4047.0,0.0017658977090323,,4047.0,,1.0,,0.031,,31.0,1,6.4224930702327,e700,6.4224930702327,e700,0.0017658977090323,e700,0.0017658977090323,e700,0.031,e700,0.031,e700
UFRPLS,100,0.9,slow,7.2458901392034,,0.83834241861017,,6.2153918728302,8.4293993352933,10.0,10.287883853441,,2.4489794240442,,0.36843972028716,16.405408665431,4495.0,0.0014391814166,,4495.0,,1.0,,0.01,,10.0,1,7.2458901392034,e700,7.2458901392034,e700,0.0014391814166,e700,0.0014391814166,e700,0.01,e700,0.01,e700
